log_date,game_date,pitcher_name,team,opp_team,home_team,away_team,pred_k,has_line,book_line,book_side,best_book,best_odds,book_implied,model_prob_book_line,edge_book,pp_line,pp_side,model_prob_pp_line,edge_pp,game_pk,pitcher,actual_k,hit_book_side
2026-07-23,2026-07-22,Slade Cecconi,CLE,MIN,CLE,MIN,3.765765635532483,1,3.5,over,betrivers,-148.0,0.5967741935483871,0.5672128193299705,-0.0295613742184166,4.0,under,0.6382559146237253,0.0949,824408,677944,5,1
2026-07-23,2026-07-22,Sandy Alcantara,MIA,HOU,HOU,MIA,4.294594986059447,1,4.5,over,novig,-147.0,0.5951417004048583,0.4912969207320489,-0.1038447796728093,5.0,under,0.6642265304166531,0.1208,824166,645261,3,0
2026-07-23,2026-07-22,Braydon Fisher,TOR,TB,TOR,TB,1.9065753976305024,0,,,,,,,,,,,,822784,680755,1,-2
2026-07-23,2026-07-22,Tyler Alexander,TEX,CWS,TEX,CWS,1.7521481569795905,0,,,,,,,,,,,,822873,641302,1,-2
2026-07-24,2026-07-23,Troy Melton,DET,KC,DET,KC,4.796415701680459,1,5.5,under,novig,127.0,0.4405286343612334,0.5585806062119953,0.1180519718507618,6.0,under,0.6967041448378961,0.1533,824247,675512,5,1
2026-07-24,2026-07-23,Brandon Pfaadt,AZ,STL,STL,AZ,2.920504586716945,1,3.5,under,novig,-113.0,0.5305164319248826,0.597339117585693,0.0668,3.5,over,0.483050343023825,-0.0603,823042,694297,1,1
2026-07-24,2026-07-23,Shane Bieber,TOR,TB,TOR,TB,3.5926046498476354,1,4.5,under,betrivers,-157.0,0.6108949416342413,0.643186506633355,0.0323,4.0,under,0.6545874749329548,0.1112,822785,669456,3,1
2026-07-24,2026-07-23,Michael McGreevy,STL,AZ,STL,AZ,3.478964759710315,1,3.5,over,fanduel,114.0,0.4672897196261682,0.4885075460060266,0.0212,3.0,over,0.4612743092538351,-0.0821,823042,700241,3,0
2026-07-24,2026-07-23,Taj Bradley,MIN,CLE,CLE,MIN,6.122330692095008,1,5.5,over,fanduel,-154.0,0.6062992125984252,0.5675607529461603,-0.0387,6.0,over,0.4379227871993395,-0.1055,824406,671737,5,0
2026-07-24,2026-07-23,Chris Sale,ATL,SD,ATL,SD,7.41161128651732,1,7.5,under,draftkings,-139.0,0.5815899581589958,0.539921091825208,-0.0417,7.0,over,0.4303655582496399,-0.113,824893,519242,11,0
2026-07-24,2026-07-23,Gavin Williams,CLE,MIN,CLE,MIN,6.886217875290763,1,6.5,over,fanduel,-140.0,0.5833333333333334,0.538277737868935,-0.0451,6.5,over,0.5489931908985376,0.0056,824406,668909,11,1
2026-07-24,2026-07-23,Kyle Hart,SD,ATL,ATL,SD,1.8832355446535427,0,,,,,,,,,,,,824893,606996,1,-2
2026-07-24,2026-07-23,Casey Legumina,TB,TOR,TOR,TB,1.5417268041230416,0,,,,,,,,,,,,822785,668984,2,-2
2026-07-25,2026-07-24,Logan Webb,SF,LAA,SF,LAA,3.988459340300075,1,5.5,under,novig,147.0,0.4048582995951417,0.5385072356282589,0.1336489360331171,6.0,under,0.7476450951571073,0.2043,823196,657277,4,1
2026-07-25,2026-07-24,Tomoyuki Sugano,COL,MIL,MIL,COL,4.072815487133706,1,3.5,over,fanduel,116.0,0.4629629629629629,0.5569301046456642,0.094,3.0,over,0.5134649669031088,-0.0299,823759,608372,5,1
2026-07-25,2026-07-24,Germán Márquez,SD,MIA,MIA,SD,3.883135725398514,1,3.5,over,pinnacle,134.0,0.4273504273504273,0.495215869274157,0.0678654419237297,3.0,over,0.495215869274157,-0.0482,823843,608566,4,1
2026-07-25,2026-07-24,Shane McClanahan,TB,CLE,TB,CLE,6.01176718504171,1,5.5,over,betmgm,125.0,0.4444444444444444,0.5052446581531667,0.0608002137087222,5.0,over,0.5052446581531667,-0.0381,822952,663556,3,0
2026-07-25,2026-07-24,Sean Manaea,NYM,LAD,NYM,LAD,4.331192388121862,1,5.5,under,fanduel,-154.0,0.6062992125984252,0.6591231196323253,0.0528239070339,5.0,under,0.6591231196323253,0.1157,823601,640455,3,1
2026-07-25,2026-07-24,Tarik Skubal,DET,KC,DET,KC,7.119815584641701,1,7.5,under,novig,104.0,0.4901960784313725,0.5381122619777381,0.0479161835463655,7.5,under,0.5381122619777381,-0.0053,824248,669373,12,0
2026-07-25,2026-07-24,Zebby Matthews,MIN,ATH,MIN,ATH,4.247291509729374,1,4.5,under,bet365,-105.0,0.5121951219512195,0.5458719151410366,0.033676793189817,4.5,under,0.5458719151410366,0.0025,823680,805673,1,1
2026-07-25,2026-07-24,MacKenzie Gore,TEX,SEA,TEX,SEA,6.060663749797418,1,6.5,under,betmgm,-140.0,0.5833333333333334,0.6152618986464715,0.0319285653131381,6.0,over,0.4247381013535285,-0.1186,822872,669022,5,1
2026-07-25,2026-07-24,Grant Holmes,ATL,BAL,BAL,ATL,5.219956819151186,1,4.5,over,pinnacle,-139.0,0.5815899581589958,0.6123605551659407,0.0307705970069448,5.0,over,0.41466568082886,-0.1287,824812,656550,5,1
2026-07-25,2026-07-24,Dustin May,STL,CIN,STL,CIN,5.8989575007665485,1,5.5,over,novig,-120.0,0.5454545454545454,0.5731265613149329,0.0276720158603874,5.5,over,0.5331265613149329,-0.0103,823031,669160,8,1
2026-07-25,2026-07-24,Jared Jones,PIT,CHC,PIT,CHC,5.456944837080018,1,5.5,under,draftkings,-120.0,0.5454545454545454,0.5722375536789355,0.02678300822439,5.5,under,0.5322375536789354,-0.0111,823352,683003,5,1
2026-07-25,2026-07-24,Spencer Arrighetti,HOU,CWS,CWS,HOU,5.30067393275541,1,5.5,under,novig,-133.0,0.5708154506437768,0.59462163460349,0.0238061839597132,5.0,over,0.4453783653965099,-0.098,824573,681293,0,1
2026-07-25,2026-07-24,Cam Schlittler,NYY,PHI,PHI,NYY,6.756083198278297,1,7.5,under,novig,-135.0,0.574468085106383,0.5966702672722468,0.0222021821658637,7.0,under,0.5966702672722468,0.0533,823434,693645,12,0
2026-07-25,2026-07-24,Davis Martin,CWS,HOU,CWS,HOU,4.645980816783377,1,4.5,over,pinnacle,117.0,0.4608294930875576,0.4793257073588485,0.0184962142712909,4.0,over,0.4793257073588485,-0.0641,824573,663436,3,0
2026-07-25,2026-07-24,Joey Cantillo,CLE,TB,TB,CLE,5.140455264657376,1,4.5,over,betrivers,-148.0,0.5967741935483871,0.6100328009582487,0.0132586074098616,5.0,over,0.4122853134417321,-0.1311,822952,676282,4,0
2026-07-25,2026-07-24,Roki Sasaki,LAD,NYM,NYM,LAD,5.237033378337862,1,5.5,under,betmgm,-150.0,0.6,0.6130148367136707,0.0130148367136707,5.0,over,0.4269851632863293,-0.1164,823601,808963,9,0
2026-07-25,2026-07-24,Jesús Luzardo,PHI,NYY,PHI,NYY,7.700143508209023,1,7.5,over,betmgm,100.0,0.5,0.5006668954841355,0.0006668954841354,7.5,over,0.5006668954841355,-0.0427,823434,666200,9,1
2026-07-25,2026-07-24,Matthew Boyd,CHC,PIT,PIT,CHC,4.507995879834852,1,5.5,under,draftkings,-124.0,0.5535714285714286,0.5417004069573508,-0.0118710216140778,5.5,under,0.6217004069573507,0.0783,823352,571510,4,1
2026-07-25,2026-07-24,Eduardo Rodriguez,AZ,WSH,WSH,AZ,3.633703226135752,1,4.5,under,bet365,-130.0,0.5652173913043478,0.5512002498144076,-0.0140171414899401,4.0,under,0.6312002498144076,0.0878,822707,593958,4,1
2026-07-25,2026-07-24,Rhett Lowder,CIN,STL,STL,CIN,3.5297647137376864,1,3.5,under,bet365,-150.0,0.6,0.574909904906748,-0.0250900950932519,3.0,over,0.455090095093252,-0.0883,823031,695076,4,0
2026-07-25,2026-07-24,Jacob Lopez,ATH,MIN,MIN,ATH,3.582454153488809,1,3.5,over,betmgm,-135.0,0.574468085106383,0.5459367491441562,-0.0285313359622267,4.0,under,0.6585472574854576,0.1152,823680,682052,4,1
2026-07-25,2026-07-24,Trevor Rogers,BAL,ATL,BAL,ATL,4.41023776849246,1,4.5,over,betmgm,-125.0,0.5555555555555556,0.5239257874247348,-0.0316297681308207,5.0,under,0.6617938603977469,0.1184,824812,669432,6,1
2026-07-25,2026-07-24,Bryce Miller,SEA,TEX,TEX,SEA,5.537286236894133,1,5.5,over,betmgm,-135.0,0.574468085106383,0.5380975905537136,-0.0363704945526693,6.0,under,0.6355179219198485,0.0921,822872,682243,0,0
2026-07-25,2026-07-24,Ryan Gusto,MIA,SD,MIA,SD,3.521893992786046,1,2.5,over,draftkings,-142.0,0.5867768595041323,0.5481092889124519,-0.0386675705916803,,,,,823843,687473,4,1
2026-07-25,2026-07-24,Patrick Sandoval,BOS,TOR,BOS,TOR,3.756058984815084,1,4.5,under,bet365,-140.0,0.5833333333333334,0.5415036779011934,-0.04182965543214,4.0,under,0.6215036779011933,0.0781,824733,663776,3,1
2026-07-25,2026-07-24,Trey Yesavage,TOR,BOS,BOS,TOR,4.6977471659477095,1,5.5,under,bet365,-135.0,0.574468085106383,0.5325682887816888,-0.0418997963246942,5.0,under,0.6125682887816888,0.0692,824733,702056,9,0
2026-07-25,2026-07-24,Grayson Rodriguez,LAA,SF,SF,LAA,3.7462985187384,1,4.5,under,betrivers,-152.0,0.6031746031746031,0.5527780502006139,-0.0503965529739892,4.0,under,0.6327780502006138,0.0894,823196,680570,3,1
2026-07-25,2026-07-24,Shane Drohan,MIL,COL,MIL,COL,5.564019205731753,1,5.5,over,bet365,-130.0,0.5652173913043478,0.5051036104204467,-0.0601,5.5,over,0.4973192818092713,-0.0461,823759,675660,6,1
2026-07-25,2026-07-24,Carson Palmquist,WSH,AZ,WSH,AZ,3.07298142442471,0,,,,,,,,1.5,over,0.7803413280060532,0.237,822707,687223,1,-2
2026-07-26,2026-07-25,Nick Martinez,TB,CLE,TB,CLE,4.830696996077478,1,3.5,over,betrivers,110.0,0.4761904761904761,0.6132033059873929,0.137,3.0,over,0.5161333520081282,-0.0272,822948,607259,5,1
2026-07-26,2026-07-25,Robbie Ray,SF,LAA,SF,LAA,4.716986016213524,1,5.5,under,draftkings,104.0,0.4901960784313725,0.5756832277800281,0.0855,6.0,under,0.7162015359195051,0.1728,823197,592662,5,1
2026-07-26,2026-07-25,Ryan Feltner,COL,MIL,MIL,COL,4.804262637560913,1,4.5,over,betmgm,140.0,0.4166666666666667,0.4816373382054087,0.064970671538742,4.0,over,0.4816373382054087,-0.0617,823758,663372,4,0
2026-07-26,2026-07-25,Casey Mize,DET,KC,DET,KC,4.781663126848866,1,5.5,under,draftkings,-111.0,0.5260663507109005,0.5897585461365022,0.0637,5.5,under,0.5611066717840238,0.0177,824244,663554,3,1
2026-07-26,2026-07-25,Nathan Eovaldi,TEX,SEA,TEX,SEA,7.31000679991232,1,5.5,over,bet365,-155.0,0.6078431372549019,0.6643831946928256,0.0565400574379236,6.0,over,0.527944846637777,-0.0154,822869,543135,8,1
2026-07-26,2026-07-25,Bryce Elder,ATL,BAL,BAL,ATL,4.181000954179781,1,4.5,under,draftkings,104.0,0.4901960784313725,0.5438401885718083,0.0536441101404357,4.5,under,0.5438401885718083,0.0005,824811,693821,8,0
2026-07-26,2026-07-25,Dylan Cease,TOR,BOS,BOS,TOR,6.972492166912414,1,7.5,under,draftkings,-102.0,0.504950495049505,0.5561154245673208,0.0512,7.5,under,0.5380924529855164,-0.0053,824734,656302,12,0
2026-07-26,2026-07-25,Yoshinobu Yamamoto,LAD,NYM,NYM,LAD,5.664424985304245,1,6.5,under,draftkings,-121.0,0.5475113122171946,0.598041077357785,0.0505297651405903,6.5,under,0.598041077357785,0.0547,823600,808967,5,1
2026-07-26,2026-07-25,Michael Wacha,KC,DET,DET,KC,4.078881527718639,1,5.5,under,fanduel,-180.0,0.6428571428571429,0.6874951224525362,0.0446,5.0,under,0.6611632486272346,0.1178,824244,608379,3,1
2026-07-26,2026-07-25,Mitch Bratt,AZ,WSH,WSH,AZ,3.141937163332498,1,3.5,under,fanduel,-113.0,0.5305164319248826,0.5716860318737349,0.0412,3.5,under,0.5486340734825234,0.0053,822704,683352,3,1
2026-07-26,2026-07-25,Sean Burke,CWS,HOU,CWS,HOU,6.911037337952131,1,5.5,over,betmgm,105.0,0.4878048780487805,0.5206223049003168,0.0328174268515363,5.5,over,0.6006223049003168,0.0572,824571,680732,10,1
2026-07-26,2026-07-25,Brandon Young,BAL,ATL,BAL,ATL,4.715727651650902,1,4.5,over,betrivers,123.0,0.4484304932735426,0.4805500818169478,0.0321195885434051,4.0,over,0.4805500818169478,-0.0628,824811,687064,6,1
2026-07-26,2026-07-25,Eury Pérez,MIA,SD,MIA,SD,6.900872520934683,1,5.5,over,bet365,-150.0,0.6,0.6293197952438319,0.0293,6.0,over,0.4808696237644405,-0.0625,823841,691587,2,0
2026-07-26,2026-07-25,Ryan Johnson,LAA,SF,SF,LAA,4.286736317429832,1,3.5,over,fanduel,-125.0,0.5555555555555556,0.5818717119495169,0.0263,3.5,over,0.537597617897297,-0.0058,823197,696270,4,1
2026-07-26,2026-07-25,Mike Paredes,MIN,ATH,MIN,ATH,3.252866862637755,1,2.5,over,pinnacle,-125.0,0.5555555555555556,0.58004499603058,0.0244894404750244,2.5,over,0.58004499603058,0.0367,823679,702474,-1,-2
2026-07-26,2026-07-25,Shota Imanaga,CHC,PIT,PIT,CHC,4.409281491518614,1,5.5,under,fanduel,-108.0,0.5192307692307693,0.5424497502841495,0.0232189810533802,5.5,under,0.6224497502841495,0.0791,823355,684007,4,1
2026-07-26,2026-07-25,Hunter Greene,CIN,STL,STL,CIN,6.110487771878086,1,6.5,under,betrivers,-118.0,0.5412844036697247,0.558375254647582,0.0170908509778572,6.5,under,0.558375254647582,0.015,823027,668881,3,1
2026-07-26,2026-07-25,Hunter Brown,HOU,CWS,CWS,HOU,5.698180650120358,1,5.5,over,pinnacle,-121.0,0.5475113122171946,0.5573060558460061,0.0097947436288114,6.0,under,0.626686335882934,0.0833,824571,686613,7,1
2026-07-26,2026-07-25,Tanner Bibee,CLE,TB,TB,CLE,4.125199996478915,1,4.5,under,bet365,-165.0,0.6226415094339622,0.6316833786684873,0.0090418692345251,4.0,over,0.4083166213315127,-0.1351,822948,676440,5,0
2026-07-26,2026-07-25,Nolan McLean,NYM,LAD,NYM,LAD,5.86375157653322,1,6.5,under,bet365,-140.0,0.5833333333333334,0.5898853191910042,0.0065519858576708,6.0,over,0.4101146808089958,-0.1333,823600,690997,7,0
2026-07-26,2026-07-25,Robert Gasser,MIL,COL,MIL,COL,5.113422357379807,1,5.5,under,draftkings,-128.0,0.5614035087719298,0.5665660748236592,0.0051625660517293,5.0,over,0.4334339251763409,-0.1099,823758,688107,4,1
2026-07-26,2026-07-25,Bryan Woo,SEA,TEX,TEX,SEA,5.501851574522078,1,5.5,over,pinnacle,-115.0,0.5348837209302325,0.5361269470493242,0.0012432261190916,6.0,under,0.6468583970740485,0.1035,822869,693433,5,0
2026-07-26,2026-07-25,Andre Pallante,STL,CIN,STL,CIN,4.1267603174677525,1,3.5,over,bet365,-165.0,0.6226415094339622,0.6225623990246548,-7.911040930741464e-05,4.0,over,0.4071022213295236,-0.1363,823027,669467,8,1
2026-07-26,2026-07-25,Sonny Gray,BOS,TOR,BOS,TOR,4.473441665204157,1,4.5,over,draftkings,-110.0,0.5238095238095238,0.4964370275017449,-0.0274,5.0,over,0.4112115052260209,-0.1322,824734,543243,3,0
2026-07-26,2026-07-25,Ryan Weathers,NYY,PHI,PHI,NYY,5.458570992652218,1,6.5,under,draftkings,-149.0,0.5983935742971888,0.5524108368236754,-0.0459827374735133,6.0,under,0.6324108368236754,0.089,823435,677960,7,0
2026-07-26,2026-07-25,Paul Skenes,PIT,CHC,PIT,CHC,6.398173065034115,1,6.5,over,fanduel,-142.0,0.5867768595041323,0.5368602614244852,-0.0499165980796471,7.0,under,0.6264666997797665,0.0831,823355,694973,11,1
2026-07-26,2026-07-25,Foster Griffin,WSH,AZ,WSH,AZ,4.432898889118038,1,4.5,over,betrivers,-125.0,0.5555555555555556,0.487919473675728,-0.0676,4.5,over,0.5126636074897409,-0.0307,822704,656492,2,0
2026-07-26,2026-07-25,Randy Vásquez,SD,MIA,MIA,SD,3.2912170392321283,0,,,,,,,,,,,,823841,681190,0,-2
2026-07-26,2026-07-25,Tim Mayza,PHI,NYY,PHI,NYY,2.465134834061626,0,,,,,,,,,,,,823435,641835,1,-2
2026-07-27,2026-07-26,Luinder Avila,KC,DET,DET,KC,4.803748073427888,1,3.5,over,betmgm,105.0,0.4878048780487805,0.6351325349895862,0.1473,4.0,over,0.5027356218309418,-0.0406,824246,679883,2,0
2026-07-27,2026-07-26,Cristopher Sánchez,PHI,NYY,PHI,NYY,5.554948529661918,1,7.5,under,bet365,-120.0,0.5454545454545454,0.6788874585390671,0.1334329130845216,7.5,under,0.6788874585390671,0.1355,823433,650911,6,1
2026-07-27,2026-07-26,Connor Prielipp,MIN,ATH,MIN,ATH,5.277056425666565,1,4.5,over,fanduel,114.0,0.4672897196261682,0.5593943917262787,0.0921,4.0,over,0.4992681490796884,-0.0441,823678,687570,5,1
2026-07-27,2026-07-26,Emmet Sheehan,LAD,NYM,NYM,LAD,5.04785913066015,1,5.5,under,draftkings,124.0,0.4464285714285714,0.535357391194822,0.0889,6.0,under,0.6733966870545633,0.13,823599,686218,5,1
2026-07-27,2026-07-26,Framber Valdez,DET,KC,DET,KC,3.9139821518358633,1,4.5,under,betrivers,112.0,0.4716981132075472,0.559076633000007,0.0874,5.0,under,0.7225944385643084,0.1792,824246,664285,4,1
2026-07-27,2026-07-26,Ronel Blanco,HOU,CWS,CWS,HOU,5.41448965729522,1,5.5,under,betmgm,115.0,0.4651162790697674,0.5303719893712262,0.0652557103014587,,,,,824572,669854,4,1
2026-07-27,2026-07-26,Parker Messick,CLE,TB,TB,CLE,4.056473498259301,1,4.5,under,fanduel,102.0,0.495049504950495,0.5511137051760315,0.0561,4.5,under,0.5418676331359411,-0.0015,822950,800048,6,0
2026-07-27,2026-07-26,Logan Gilbert,SEA,TEX,TEX,SEA,5.591506499292501,1,6.5,under,fanduel,-128.0,0.5614035087719298,0.6075100900712254,0.0461,6.5,under,0.6488665597959102,0.1055,822870,669302,4,1
2026-07-27,2026-07-26,Ranger Suarez,BOS,TOR,BOS,TOR,4.851416788845541,1,4.5,over,bet365,115.0,0.4651162790697674,0.5017827560587954,0.0367,4.0,over,0.480479456980586,-0.0629,824730,624133,6,1
2026-07-27,2026-07-26,José Soriano,LAA,SF,SF,LAA,5.296886944638304,1,5.5,under,novig,-130.0,0.5652173913043478,0.5968836887841387,0.0316662974797908,5.0,over,0.4431163112158613,-0.1003,823194,667755,5,1
2026-07-27,2026-07-26,Kevin Gausman,TOR,BOS,BOS,TOR,5.435671040179161,1,5.5,under,betmgm,100.0,0.5,0.5267922561562505,0.0268,5.0,over,0.5287571903531368,-0.0146,824730,592332,6,0
2026-07-27,2026-07-26,Carson Whisenhunt,SF,LAA,SF,LAA,3.5054602011854747,1,4.5,under,bet365,-110.0,0.5238095238095238,0.5498755493755872,0.0260660255660634,4.5,under,0.6298755493755872,0.0865,823194,687931,7,0
2026-07-27,2026-07-26,Jacob Misiorowski,MIL,COL,MIL,COL,9.264394193294743,1,8.5,over,fanduel,-106.0,0.5145631067961165,0.5403637439610066,0.0258,8.5,over,0.5597349057690276,0.0164,823755,694819,12,1
2026-07-27,2026-07-26,Kyle Freeland,COL,MIL,MIL,COL,3.832347659922615,1,4.5,under,fanduel,-142.0,0.5867768595041323,0.6087762505159601,0.022,4.0,over,0.4312488913630017,-0.1121,823755,607536,2,1
2026-07-27,2026-07-26,Freddy Peralta,NYM,LAD,NYM,LAD,4.933641381025736,1,5.5,under,draftkings,-132.0,0.5689655172413793,0.58561337847881,0.0166,5.0,over,0.4303539451651741,-0.113,823599,642547,3,1
2026-07-27,2026-07-26,Braxton Ashcraft,PIT,CHC,PIT,CHC,6.372921440771696,1,5.5,over,fanduel,-130.0,0.5652173913043478,0.5745596788856212,0.0093,6.0,over,0.4193367834009469,-0.124,823354,677952,5,0
2026-07-27,2026-07-26,Kyle Leahy,STL,CIN,STL,CIN,4.271269461321526,1,4.5,under,novig,-117.0,0.5391705069124424,0.5476515876471709,0.0085,4.5,over,0.4895045419607696,-0.0539,823028,681517,9,0
2026-07-27,2026-07-26,Erick Fedde,CWS,HOU,CWS,HOU,3.578155740639338,1,3.5,over,betrivers,114.0,0.4672897196261682,0.4744178763522134,0.0071,3.0,over,0.4479804398863597,-0.0954,824572,607200,2,0
2026-07-27,2026-07-26,Kohl Drake,AZ,WSH,WSH,AZ,3.865034390444813,1,3.5,over,betrivers,-136.0,0.576271186440678,0.582755686966961,0.006484500526283,,,,,822706,684442,1,0
2026-07-27,2026-07-26,Jameson Taillon,CHC,PIT,PIT,CHC,4.84616414220156,1,4.5,over,betrivers,-108.0,0.5192307692307693,0.5182378125598396,-0.001,4.5,under,0.6012042483635487,0.0578,823354,592791,3,0
2026-07-27,2026-07-26,Will Warren,NYY,PHI,PHI,NYY,3.576897086384197,1,4.5,under,pinnacle,-139.0,0.5815899581589958,0.5581623831053488,-0.023427575053647,4.0,under,0.6381623831053488,0.0948,823433,701542,5,0
2026-07-27,2026-07-26,Jacob deGrom,TEX,SEA,TEX,SEA,7.372863716134859,1,7.5,under,draftkings,-139.0,0.5815899581589958,0.5486096621370196,-0.033,7.0,under,0.6609021784658213,0.1175,822870,594798,4,1
2026-07-27,2026-07-26,Janson Junk,MIA,SD,MIA,SD,3.887776438904309,1,3.5,over,betrivers,-141.0,0.5850622406639004,0.5489837423554333,-0.0361,4.0,under,0.6238711478326053,0.0805,823840,676083,6,1
2026-07-27,2026-07-26,Walker Buehler,SD,MIA,MIA,SD,4.458459913253921,1,4.5,under,draftkings,-145.0,0.5918367346938775,0.5483150547064217,-0.0435,4.0,over,0.4906881061575336,-0.0527,823840,621111,7,0
2026-07-27,2026-07-26,Miles Mikolas,WSH,AZ,WSH,AZ,3.4178011351114947,1,2.5,over,draftkings,-134.0,0.5726495726495726,0.5282473869749555,-0.044402185674617,,,,,822706,571945,1,0
2026-07-27,2026-07-26,Drew Rasmussen,TB,CLE,TB,CLE,5.014978052828136,1,4.5,over,fanduel,-160.0,0.6153846153846154,0.562627976624861,-0.0528,5.0,over,0.4242196600219272,-0.1192,822950,656876,9,1
2026-07-27,2026-07-26,Reynaldo López,ATL,BAL,BAL,ATL,4.752803145024781,1,4.5,over,fanduel,-162.0,0.6183206106870229,0.53973896725079,-0.0786,5.0,under,0.646694735249099,0.1033,824810,625643,6,1
2026-07-27,2026-07-26,Shane Baz,BAL,ATL,BAL,ATL,4.794829573631911,1,4.5,over,betrivers,-175.0,0.6363636363636364,0.5460067403239542,-0.0904,5.0,over,0.424968187953758,-0.1184,824810,669358,2,0
2026-07-27,2026-07-26,Jeffrey Springs,ATH,MIN,MIN,ATH,3.450729335271752,1,3.5,over,betmgm,-155.0,0.6078431372549019,0.5061092420828245,-0.1017,4.0,under,0.6464318979092245,0.1031,823678,605488,0,0
2026-07-27,2026-07-26,Andrew Abbott,CIN,STL,STL,CIN,3.1937549646648926,1,3.5,over,betrivers,-141.0,0.5850622406639004,0.4747150905136648,-0.1103,4.0,over,0.4065478074982355,-0.1368,823028,671096,4,1
2026-07-28,2026-07-27,Tatsuya Imai,HOU,LAA,LAA,HOU,4.831385901591779,1,6.5,under,novig,-141.0,0.5850622406639004,0.6823955253801071,0.0973332847162066,6.0,under,0.6823955253801071,0.139,824001,837227,1,1
2026-07-28,2026-07-27,George Kirby,SEA,TEX,TEX,SEA,4.331335260397076,1,5.5,under,pinnacle,-129.0,0.5633187772925764,0.6429645529210619,0.0796,5.5,under,0.5270760023420185,-0.0163,822868,669923,3,1
2026-07-28,2026-07-27,Chase Burns,CIN,CLE,CIN,CLE,7.091652331946565,1,6.5,over,pinnacle,118.0,0.4587155963302752,0.5148628304955345,0.0561472341652592,6.0,over,0.5148628304955345,-0.0285,824490,695505,-1,-2
2026-07-28,2026-07-27,Payton Tolle,BOS,ATH,ATH,BOS,4.226797191588877,1,5.5,under,draftkings,-102.0,0.504950495049505,0.5498436162145827,0.0448931211650777,5.5,under,0.6298436162145826,0.0865,824977,801139,7,0
2026-07-28,2026-07-27,Merrill Kelly,AZ,PIT,PIT,AZ,4.181713872133823,1,4.5,under,bet365,-110.0,0.5238095238095238,0.5609341531268142,0.0371246293172903,4.0,over,0.4390658468731858,-0.1043,823353,518876,6,0
2026-07-28,2026-07-27,Brandon Sproat,MIL,SF,SF,MIL,5.013441358849055,1,4.5,over,draftkings,103.0,0.4926108374384236,0.5292370683772631,0.0366262309388394,4.5,over,0.5292370683772631,-0.0141,823195,687075,5,1
2026-07-28,2026-07-27,Slade Cecconi,CLE,CIN,CIN,CLE,4.347137295690184,1,4.5,under,novig,-125.0,0.5555555555555556,0.5882207353491125,0.0326651797935568,4.5,under,0.5482207353491124,0.0048,824490,677944,-1,-2
2026-07-28,2026-07-27,Kyle Bradish,BAL,DET,DET,BAL,5.758853680594265,1,5.5,over,draftkings,-108.0,0.5192307692307693,0.5472535232795089,0.0280227540487396,5.5,over,0.5072535232795089,-0.0361,824245,680694,4,0
2026-07-28,2026-07-27,Max Scherzer,TOR,WSH,WSH,TOR,3.140895904398645,1,3.5,under,novig,-160.0,0.6153846153846154,0.6396164722450878,0.0242318568604723,3.0,over,0.4003835277549122,-0.143,822705,453286,4,0
2026-07-28,2026-07-27,David Peterson,CHC,STL,STL,CHC,3.611116686224925,1,3.5,over,bet365,125.0,0.4444444444444444,0.4681833646055833,0.0237389201611388,3.0,over,0.4681833646055833,-0.0752,823025,656849,3,0
2026-07-28,2026-07-27,Zac Thornton,NYM,ATL,NYM,ATL,4.258488572644538,1,4.5,under,pinnacle,-141.0,0.5850622406639004,0.599518151446301,0.0144559107824006,4.5,under,0.559518151446301,0.0161,823597,804267,5,0
2026-07-28,2026-07-27,Walbert Ureña,LAA,HOU,LAA,HOU,4.893759536821459,1,4.5,over,betrivers,-105.0,0.5121951219512195,0.5251299382846394,0.0129348163334198,4.5,over,0.5251299382846394,-0.0182,824001,700712,5,1
2026-07-28,2026-07-27,Tyler Phillips,MIA,PHI,MIA,PHI,4.198055442484658,1,3.5,over,pinnacle,-127.0,0.5594713656387665,0.5713497596593214,0.0118783940205549,4.0,over,0.3956137208471853,-0.1478,823839,663969,5,1
2026-07-28,2026-07-27,Keider Montero,DET,BAL,DET,BAL,4.612740629686172,1,4.5,over,betmgm,-110.0,0.5238095238095238,0.5341521403524019,0.010342616542878,4.5,over,0.4941521403524018,-0.0492,824245,672456,1,0
2026-07-28,2026-07-27,Jack Perkins,ATH,BOS,ATH,BOS,5.276848007988334,1,4.5,over,betmgm,-135.0,0.574468085106383,0.5789092513429158,0.0044411662365327,5.0,over,0.4214002214559286,-0.122,824977,678022,4,0
2026-07-28,2026-07-27,Zack Wheeler,PHI,MIA,MIA,PHI,6.149370228489245,1,7.5,under,bet365,-140.0,0.5833333333333334,0.5613992093841661,-0.0219341239491672,7.0,under,0.6413992093841661,0.098,823839,554430,6,1
2026-07-28,2026-07-27,Noah Schultz,CWS,NYY,CWS,NYY,4.380048381930373,1,4.5,over,novig,-117.0,0.5391705069124424,0.5133364380804883,-0.025834068831954,4.5,over,0.4833364380804883,-0.06,824570,702273,5,1
2026-07-28,2026-07-27,Max Fried,NYY,CWS,CWS,NYY,4.437078445336853,1,5.5,under,draftkings,-149.0,0.5983935742971888,0.5635887338763613,-0.0348048404208274,5.0,under,0.6435887338763613,0.1002,824570,608331,4,1
2026-07-28,2026-07-27,Mitch Keller,PIT,AZ,PIT,AZ,3.732484586741697,1,3.5,over,bet365,-160.0,0.6153846153846154,0.5719843346497802,-0.0434002807348352,4.0,under,0.6336200742060653,0.0902,823353,656605,4,1
